Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
9C8FA98B,Cybersecurity,2018,China,Shanghai,Seed,0.96,20.96,0.78,0.38,2.0,22,0,22,Tier 3 (Angel/Seed),High,Independent
C8419426,Generative AI,2012,India,Delhi NCR,Series A,20.87,129.18,6.23,2.3,8.7,141,0,141,Tier 2 (Mid-size VC),Low,Closed
EF9E032F,FinTech,2015,Israel,Tel Aviv,Seed,1.64,18.24,0.96,0.69,2.1,42,10,32,Tier 2 (Mid-size VC),High,Independent
B0017F39,FinTech,2020,USA,Austin,Pre-IPO,27.32,138.05,6.1,2.09,12.5,197,0,197,Tier 3 (Angel/Seed),High,Independent
383FCE89,Cybersecurity,2019,USA,Seattle,Post-IPO,865.68,9956.23,391.97,14.6,58.9,1184,0,1184,Tier 2 (Mid-size VC),High,Independent
B9163665,Generative AI,2020,USA,Austin,Seed,2.29,34.45,1.56,0.55,3.5,43,0,43,Tier 3 (Angel/Seed),High,Independent
E1AD40CC,Web3/Crypto,2015,USA,Boston,Seed,2.64,29.92,2.91,0.57,3.9,55,52,3,Tier 2 (Mid-size VC),Medium,Closed
1EDAD17B,Cybersecurity,2014,Germany,Munich,Series A,2.87,40.26,6.48,0.25,8.2,15,0,15,Tier 3 (Angel/Seed),None,Independent
A198FD84,Web3/Crypto,2019,India,Hyderabad,Series B,80.92,538.18,18.54,5.16,15.4,282,137,145,Tier 3 (Angel/Seed),Low,Independent
DA28E3EA,EdTech,2014,China,Shanghai,Series A,6.56,28.46,1.6,0.26,18.2,15,0,15,Tier 2 (Mid-size VC),High,Independent
A21CF9C4,ClimateTech,2017,USA,San Francisco,Seed,0.89,14.3,0.86,0.12,4.0,7,0,7,Corporate VC (e.g. Google Ventures),High,Acquired
1C9CADF0,Generative AI,2019,USA,Miami,Series C+,321.74,1265.85,60.35,9.8,32.5,516,0,516,Corporate VC (e.g. Google Ventures),None,Independent
6C0A1AE0,FinTech,2022,USA,Boston,Series C+,95.82,827.19,30.71,3.59,26.0,278,0,278,Tier 2 (Mid-size VC),High,Independent
CA6AADB6,ClimateTech,2019,USA,Miami,Seed,0.56,18.89,0.74,0.18,2.0,11,3,8,Tier 3 (Angel/Seed),High,Closed
7D4C8884,Generative AI,2021,USA,Boston,Series A,41.48,345.8,53.08,1.92,20.5,122,0,122,"Tier 1 (e.g. Sequoia, a16z)",None,Acquired
FAA118D6,Web3/Crypto,2020,USA,Miami,Post-IPO,365.16,4064.06,741.7,17.78,20.4,1096,0,1096,Corporate VC (e.g. Google Ventures),Medium,Closed
2A02E06A,FinTech,2018,USA,New York,Series B,10.19,123.11,5.45,0.62,14.2,61,14,47,Corporate VC (e.g. Google Ventures),High,Independent
425791B3,Robotics,2019,USA,New York,Seed,2.09,25.55,2.21,1.0,1.9,51,0,51,Tier 3 (Angel/Seed),Medium,Independent
E4B22C75,Generative AI,2024,UK,Cambridge,Series C+,115.99,775.0,43.05,4.38,25.9,256,0,256,Tier 2 (Mid-size VC),High,Independent
B6F37E78,FinTech,2015,USA,New York,Series B,21.88,249.46,10.65,2.75,7.7,233,111,122,Corporate VC (e.g. Google Ventures),Medium,Independent
507F1D17,ClimateTech,2019,USA,Boston,Seed,1.84,25.81,1.12,0.41,3.6,24,0,24,Tier 2 (Mid-size VC),Medium,Independent
7A969252,HealthTech,2023,India,Hyderabad,Series B,14.26,147.04,5.31,1.31,10.1,66,38,28,Tier 3 (Angel/Seed),Medium,Closed
D5242FD7,ClimateTech,2021,USA,Austin,Series B,27.45,197.46,7.93,2.37,11.1,167,0,167,Tier 3 (Angel/Seed),Medium,Independent
9BA09DB2,Generative AI,2018,USA,New York,Series B,129.98,563.59,65.4,7.23,17.7,697,277,420,Tier 3 (Angel/Seed),Low,Independent
3EEFD930,FinTech,2024,Israel,Tel Aviv,Seed,1.37,25.01,1.34,0.22,4.3,22,0,22,Tier 3 (Angel/Seed),High,Independent
1B35E742,Robotics,2013,India,Mumbai,Series A,6.52,73.17,4.62,0.49,11.1,29,7,22,Tier 3 (Angel/Seed),High,Independent
0FE680BC,HealthTech,2020,China,Hangzhou,Pre-IPO,282.25,3373.54,145.06,12.02,23.3,1119,0,1119,Corporate VC (e.g. Google Ventures),High,Independent
5B5E7A49,Web3/Crypto,2019,Singapore,Singapore,Seed,1.4,23.56,1.71,0.53,2.2,27,18,9,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
7D71C29F,Generative AI,2019,China,Shenzhen,Seed,7.44,56.43,4.45,0.51,12.2,30,0,30,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
8F157B77,FinTech,2016,UK,Cambridge,Series B,28.89,214.89,8.74,1.86,14.7,117,0,117,Tier 2 (Mid-size VC),Low,Independent
D88E0255,ClimateTech,2020,USA,Miami,Series B,0.0,15.92,0.54,0.16,0.0,12,0,12,Bootstrapped,Low,Independent
A92E40B4,Robotics,2020,USA,Boston,Seed,0.89,20.2,0.8,0.73,1.1,51,0,51,Corporate VC (e.g. Google Ventures),High,Independent
2D2E1699,Generative AI,2025,India,Delhi NCR,Series C+,569.24,4755.46,301.15,15.86,35.7,1094,0,1094,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed
72F60116,Cybersecurity,2014,USA,Miami,Seed,0.88,19.01,0.68,0.3,2.2,21,14,7,Tier 2 (Mid-size VC),Medium,Closed
32B68627,Generative AI,2014,USA,Miami,Series C+,338.13,2249.8,123.37,16.16,20.8,1181,0,1181,Corporate VC (e.g. Google Ventures),High,Independent
0F929004,Cybersecurity,2020,USA,Miami,Series B,9.68,71.8,2.69,0.76,11.3,63,27,36,Tier 3 (Angel/Seed),Medium,Independent
774630E4,ClimateTech,2022,USA,New York,Series B,19.29,66.67,8.32,0.61,27.2,51,0,51,Tier 3 (Angel/Seed),Medium,Acquired
A5EDD69C,Cybersecurity,2012,USA,Austin,Series C+,41.64,364.8,13.71,2.67,15.0,139,0,139,Tier 2 (Mid-size VC),High,Independent
0F0A7AE9,SpaceTech,2015,USA,Austin,Seed,10.12,69.69,3.34,0.65,13.5,39,6,33,Tier 2 (Mid-size VC),Low,Independent
727A1363,Generative AI,2018,USA,Miami,Series C+,48.46,565.42,20.99,1.43,31.7,104,0,104,Corporate VC (e.g. Google Ventures),High,Closed
7C3AB732,EdTech,2016,Japan,Tokyo,Series A,7.1,67.21,11.52,0.3,17.7,19,5,14,Tier 3 (Angel/Seed),High,Independent
39892BDD,Cybersecurity,2021,Germany,Munich,Seed,2.23,35.29,1.56,0.57,3.3,37,0,37,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
F32DDB84,Generative AI,2020,USA,Boston,Series B,287.55,3018.8,296.73,26.53,10.8,1723,946,777,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired (Fire Sale)
0D1EBB00,HealthTech,2018,USA,Austin,Seed,2.26,42.82,2.33,0.35,5.0,33,0,33,Tier 3 (Angel/Seed),None,Closed
95E3202F,HealthTech,2022,USA,Miami,Post-IPO,500.29,2378.09,343.65,26.78,18.6,1355,0,1355,Tier 2 (Mid-size VC),Medium,Closed
8F7F884E,ClimateTech,2022,India,Hyderabad,Series B,2.77,39.99,1.52,0.72,3.4,46,0,46,Tier 3 (Angel/Seed),Medium,Closed
E91FA710,Robotics,2020,Canada,Toronto,Seed,1.39,30.21,1.91,0.45,2.5,40,16,24,Tier 3 (Angel/Seed),High,Independent
99521A8C,FinTech,2017,Israel,Tel Aviv,Pre-IPO,41.47,397.03,63.8,2.79,14.3,162,33,129,Tier 2 (Mid-size VC),High,Independent
9CF4E0AB,FinTech,2023,USA,San Francisco,Series A,0.0,13.44,0.73,0.36,0.0,34,15,19,Bootstrapped,High,Independent
10F09D52,SpaceTech,2018,China,Shanghai,Series B,238.81,2579.0,156.49,18.34,13.0,1410,217,1193,Tier 3 (Angel/Seed),High,Independent
9611A226,HealthTech,2019,USA,Miami,Series B,30.83,248.7,22.59,0.86,32.1,76,0,76,Tier 3 (Angel/Seed),Medium,Independent
EDC16C7F,Generative AI,2020,India,Mumbai,Seed,13.24,167.26,14.48,0.79,14.9,42,0,42,"Tier 1 (e.g. Sequoia, a16z)",High,IPO
70035B2E,Web3/Crypto,2014,UK,London,Seed,1.03,15.19,0.56,0.13,4.5,12,9,3,Tier 2 (Mid-size VC),Medium,Closed
EAA9A80D,EdTech,2018,USA,Austin,Pre-IPO,94.92,659.26,23.98,4.62,20.1,375,121,254,Tier 3 (Angel/Seed),High,IPO
59FA21C9,Autonomous Vehicles,2012,India,Hyderabad,Seed,1.3,22.25,1.06,0.62,1.8,39,18,21,Tier 3 (Angel/Seed),Medium,Independent
B3E97BE2,HealthTech,2021,France,Lyon,Series B,16.54,107.38,15.24,0.67,21.5,62,0,62,Tier 3 (Angel/Seed),High,Independent
92CCF7F0,Robotics,2019,Israel,Tel Aviv,Seed,2.6,39.16,7.05,0.32,6.2,26,0,26,Tier 3 (Angel/Seed),Medium,Independent
B24F363E,FinTech,2019,India,Mumbai,Series B,7.57,93.52,3.71,0.64,10.2,48,0,48,Tier 2 (Mid-size VC),None,Independent
7615DEC2,Autonomous Vehicles,2019,USA,San Francisco,Seed,1.76,24.85,1.15,0.38,3.7,20,0,20,Tier 3 (Angel/Seed),Low,Independent
E5812BA7,Generative AI,2024,China,Hangzhou,Seed,17.57,136.35,6.21,1.17,13.8,80,0,80,Tier 3 (Angel/Seed),Medium,Independent
6B8D738E,Robotics,2014,USA,Miami,Seed,9.34,47.15,1.7,0.52,15.1,52,0,52,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
D692A478,Generative AI,2019,USA,New York,Seed,1.46,23.78,0.86,0.26,4.1,14,0,14,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
07106BA6,Robotics,2021,USA,New York,Seed,3.16,38.16,2.66,0.28,8.3,21,0,21,Tier 3 (Angel/Seed),High,Independent
D6304C84,Cybersecurity,2020,USA,San Francisco,Series B,5.9,41.88,7.47,0.74,7.0,61,0,61,Corporate VC (e.g. Google Ventures),Medium,Independent
7F828B9C,Web3/Crypto,2016,USA,Miami,Series B,25.04,190.44,13.62,0.55,38.5,42,20,22,Corporate VC (e.g. Google Ventures),High,Independent
FF5D45FF,Web3/Crypto,2014,USA,Miami,Seed,4.21,41.94,1.59,0.56,6.4,40,28,12,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
C177FFA3,Cybersecurity,2021,USA,Seattle,Series A,8.42,80.08,3.12,0.67,10.9,42,15,27,Tier 3 (Angel/Seed),High,Independent
B671C498,ClimateTech,2013,USA,Seattle,Series A,0.0,1.75,0.06,0.34,0.0,19,12,7,Bootstrapped,Low,Acquired (Fire Sale)
BBBFA73B,FinTech,2022,UK,Cambridge,Seed,0.44,11.45,0.46,0.07,2.6,6,0,6,Tier 2 (Mid-size VC),None,Closed
BFAD068B,Autonomous Vehicles,2021,USA,New York,Series C+,31.68,346.71,12.22,1.86,16.2,180,70,110,Corporate VC (e.g. Google Ventures),Medium,Independent
5799C809,FinTech,2020,USA,Seattle,Series B,170.5,1596.57,131.53,7.28,23.1,652,0,652,Tier 3 (Angel/Seed),Medium,Independent
151B3D96,Generative AI,2021,USA,Seattle,Seed,13.47,162.67,9.38,0.82,14.6,82,0,82,Tier 3 (Angel/Seed),None,Independent
FC661B05,HealthTech,2020,Japan,Tokyo,Series C+,106.18,889.51,84.78,5.84,17.9,447,129,318,Tier 2 (Mid-size VC),High,IPO
6F6178F2,ClimateTech,2019,USA,New York,Pre-IPO,200.82,1871.26,238.85,12.52,15.9,802,295,507,Corporate VC (e.g. Google Ventures),Low,Closed
6236FF47,Generative AI,2020,USA,Austin,Seed,7.5,56.81,2.07,0.46,13.4,43,0,43,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
17D555B5,Generative AI,2019,India,Mumbai,Pre-IPO,1260.89,9550.75,486.46,47.04,26.7,2507,0,2507,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired
84F2086F,Web3/Crypto,2023,UK,London,Series C+,27.63,289.44,43.6,1.21,21.1,76,0,76,Tier 2 (Mid-size VC),Medium,Independent
5D9413D2,EdTech,2021,USA,Miami,Seed,2.02,41.83,1.69,0.54,3.2,33,0,33,Corporate VC (e.g. Google Ventures),High,Independent
6E53F657,Generative AI,2020,USA,Miami,Series A,16.87,154.94,11.14,0.63,23.1,42,0,42,Tier 3 (Angel/Seed),High,Independent
9E6BBEEA,Generative AI,2022,France,Lyon,Seed,3.92,56.61,2.41,0.21,12.6,14,0,14,Corporate VC (e.g. Google Ventures),Low,Independent
E5F250B4,Generative AI,2019,USA,New York,Series A,95.61,622.24,24.41,2.57,35.8,229,0,229,Tier 2 (Mid-size VC),Medium,Independent
801EE394,Generative AI,2020,Germany,Berlin,Series C+,278.41,3320.62,139.85,16.34,16.9,909,0,909,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
237BE54F,HealthTech,2019,UK,Cambridge,Series B,12.62,64.06,4.3,0.68,16.2,47,0,47,Tier 3 (Angel/Seed),High,Closed
3328B795,Cybersecurity,2019,USA,Seattle,Pre-IPO,217.63,1027.43,41.03,19.7,11.0,1276,628,648,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired
9711C34B,FinTech,2020,UK,London,Seed,1.91,26.48,2.94,0.26,5.3,25,0,25,Tier 3 (Angel/Seed),High,Independent
1BFAA62B,FinTech,2021,USA,San Francisco,Post-IPO,154.32,1280.65,61.37,4.15,36.3,311,144,167,Tier 3 (Angel/Seed),Low,Independent
D4BCA247,SpaceTech,2013,USA,Miami,Series A,47.83,530.48,43.85,3.39,13.7,286,58,228,Tier 3 (Angel/Seed),Medium,Independent
DB79E1B4,EdTech,2025,USA,New York,Series C+,59.48,596.32,21.26,2.29,24.9,123,0,123,Tier 3 (Angel/Seed),None,Independent
0881FD47,Cybersecurity,2022,USA,New York,Series B,15.55,191.29,15.42,0.98,14.4,83,0,83,Tier 2 (Mid-size VC),High,Independent
BFA8FC33,Web3/Crypto,2019,Germany,Berlin,Series B,49.48,307.35,51.92,3.65,13.2,303,156,147,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale)
71D28BF5,HealthTech,2021,Singapore,Singapore,Series B,6.61,71.37,5.35,0.52,10.7,30,0,30,Tier 2 (Mid-size VC),High,Independent
C1E17414,Generative AI,2015,China,Hangzhou,Series A,38.1,292.52,22.58,1.2,29.3,96,0,96,Tier 3 (Angel/Seed),High,Acquired
4C84032D,Robotics,2021,Germany,Berlin,Series A,11.79,137.66,5.36,1.12,9.7,64,0,64,Corporate VC (e.g. Google Ventures),Medium,Closed
2211ACC3,Generative AI,2018,India,Hyderabad,Series B,56.45,387.39,14.48,2.01,26.8,140,0,140,Tier 2 (Mid-size VC),High,Independent
51F23BF4,Cybersecurity,2017,USA,Boston,Series A,2.68,19.76,1.48,0.29,6.9,16,0,16,Corporate VC (e.g. Google Ventures),Medium,Independent
508FA40D,Robotics,2019,India,Bengaluru,Series B,7.65,52.95,4.64,0.35,17.0,32,0,32,Tier 2 (Mid-size VC),High,Independent
A743B090,Autonomous Vehicles,2019,China,Beijing,Series B,2.8,37.17,3.83,0.45,5.1,36,16,20,Tier 2 (Mid-size VC),Medium,Independent
66AFE982,Generative AI,2021,UK,London,Series B,404.28,4353.75,145.92,16.93,23.7,1454,0,1454,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
6C271117,Generative AI,2023,China,Shanghai,Series C+,101.24,983.51,52.89,4.2,23.5,260,0,260,Tier 2 (Mid-size VC),Low,Independent
0E5CB975,Web3/Crypto,2022,China,Beijing,Series A,7.15,95.14,4.44,0.36,15.5,29,0,29,Tier 3 (Angel/Seed),Low,Independent
2E036027,Generative AI,2018,China,Hangzhou,Series B,0.0,46.02,4.48,0.23,0.0,17,0,17,Bootstrapped,High,Independent
7DCC26B4,Generative AI,2024,Germany,Berlin,Seed,1.85,33.67,1.17,0.42,3.6,39,13,26,Corporate VC (e.g. Google Ventures),Medium,Acquired
242BED25,Generative AI,2020,USA,Austin,Series B,67.52,291.51,34.25,2.24,28.9,155,0,155,Tier 3 (Angel/Seed),High,Acquired
4B13D8DF,Generative AI,2019,China,Beijing,Seed,4.86,50.33,1.86,0.19,16.8,16,0,16,Corporate VC (e.g. Google Ventures),Medium,Acquired
19D6B798,HealthTech,2017,Germany,Munich,Series A,3.22,28.22,1.13,0.34,7.3,24,0,24,Tier 3 (Angel/Seed),None,Closed
A7AF8392,ClimateTech,2021,USA,Miami,Series B,34.91,184.13,10.32,3.89,8.7,209,0,209,Tier 3 (Angel/Seed),High,Independent
4E635591,Robotics,2021,USA,Austin,Seed,0.65,13.66,0.8,0.23,2.0,16,0,16,Tier 3 (Angel/Seed),Medium,Independent
DCBF2B9E,FinTech,2023,China,Beijing,Series A,3.26,43.36,1.59,0.29,8.4,21,0,21,Tier 3 (Angel/Seed),Medium,Independent
CA7791CC,EdTech,2019,USA,San Francisco,Seed,1.44,12.07,1.61,0.68,1.8,42,0,42,Corporate VC (e.g. Google Ventures),High,Independent
495DA127,ClimateTech,2017,USA,Miami,Seed,0.82,26.23,1.37,0.47,1.4,27,9,18,Tier 2 (Mid-size VC),Medium,Independent
F0CB76C8,Generative AI,2020,USA,Austin,Series C+,242.31,2581.09,86.64,8.45,28.3,601,0,601,Corporate VC (e.g. Google Ventures),Low,Acquired
DEE156A1,Web3/Crypto,2012,Canada,Montreal,Seed,1.68,32.43,1.89,0.53,2.7,42,35,7,Tier 2 (Mid-size VC),Low,Closed
F3DFECD9,Web3/Crypto,2019,Singapore,Singapore,Series A,1.62,25.54,0.99,0.47,2.8,40,33,7,Corporate VC (e.g. Google Ventures),Medium,Closed
41B7D818,Robotics,2020,UK,Oxford,Series A,3.37,49.06,1.74,0.57,5.0,45,17,28,Corporate VC (e.g. Google Ventures),Low,Independent
EFC03189,Generative AI,2019,India,Delhi NCR,Series A,22.05,209.12,8.89,2.27,9.3,155,0,155,Corporate VC (e.g. Google Ventures),Low,Closed
38F8A062,Cybersecurity,2018,UK,Oxford,Series C+,108.74,800.1,39.37,4.74,22.5,335,0,335,Tier 2 (Mid-size VC),Low,Independent
F5D9F14C,Robotics,2020,USA,San Francisco,Pre-IPO,207.19,1641.33,62.08,9.12,22.5,596,0,596,Tier 3 (Angel/Seed),High,Independent
CAD4D479,Generative AI,2023,USA,Boston,Series A,15.32,164.57,14.4,1.03,13.6,57,16,41,Tier 3 (Angel/Seed),Low,Independent
D1475F68,HealthTech,2016,USA,Miami,Seed,7.11,90.48,6.58,0.33,16.5,32,0,32,Tier 2 (Mid-size VC),Medium,Independent
ABCE9581,FinTech,2018,China,Shanghai,Series C+,59.58,236.71,28.03,2.88,20.0,149,0,149,Tier 3 (Angel/Seed),None,Independent
3BDB4AA3,Cybersecurity,2021,USA,Boston,Seed,0.76,25.03,2.58,0.81,0.8,46,0,46,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
F2260E6C,Robotics,2020,USA,Seattle,Series B,32.66,324.29,12.86,1.79,17.3,110,37,73,Tier 3 (Angel/Seed),None,Independent
1558996D,Robotics,2020,USA,Seattle,Series B,73.05,244.5,26.69,5.62,12.8,322,0,322,Tier 2 (Mid-size VC),High,Independent
47A0F686,Generative AI,2020,USA,New York,Series A,5.79,72.75,3.32,0.3,14.5,18,3,15,Tier 2 (Mid-size VC),High,Independent
9B7A1671,HealthTech,2020,UK,London,Seed,0.0,22.0,2.7,0.47,0.0,25,0,25,Bootstrapped,Low,Independent
FD24FDC9,Generative AI,2021,India,Mumbai,Series C+,89.06,693.66,35.77,1.77,47.6,172,0,172,Corporate VC (e.g. Google Ventures),None,Independent
50A16DCA,ClimateTech,2014,Germany,Munich,Seed,0.0,20.34,2.37,0.54,0.0,36,15,21,Bootstrapped,High,Independent
721A0C9D,ClimateTech,2021,USA,New York,Seed,1.59,27.5,1.61,0.56,2.4,30,10,20,Tier 3 (Angel/Seed),Medium,Independent
F97B306C,SpaceTech,2020,USA,Seattle,Seed,1.82,23.15,1.61,0.87,1.9,52,0,52,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
D255B4C2,HealthTech,2020,China,Beijing,Seed,2.13,37.96,1.65,0.71,2.6,38,0,38,Tier 2 (Mid-size VC),Low,Acquired
4CE4F8DE,Cybersecurity,2021,China,Beijing,Pre-IPO,164.32,1244.36,51.81,10.28,15.8,529,188,341,Corporate VC (e.g. Google Ventures),Medium,Acquired
B01E0335,Cybersecurity,2019,USA,Miami,Series B,10.33,115.31,7.53,0.64,14.0,48,19,29,Tier 3 (Angel/Seed),Low,Independent
890A2B42,Robotics,2019,India,Mumbai,Series C+,129.13,1129.42,82.62,6.8,18.7,368,0,368,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
6401147B,FinTech,2017,Israel,Tel Aviv,Series A,6.11,30.97,1.17,0.62,8.5,37,29,8,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
A7926FC4,ClimateTech,2020,Germany,Munich,Series B,11.21,49.94,4.65,1.22,8.5,66,0,66,Corporate VC (e.g. Google Ventures),High,Closed
BEDEC522,Web3/Crypto,2012,Israel,Jerusalem,Series A,0.0,20.63,1.53,0.28,0.0,15,10,5,Bootstrapped,Low,Closed
46E454BC,Generative AI,2020,USA,New York,Series A,21.67,84.58,15.05,1.43,14.2,141,40,101,Tier 2 (Mid-size VC),High,Independent
EB5271F7,SpaceTech,2020,Japan,Tokyo,Series B,20.72,261.71,16.38,1.86,10.6,104,32,72,Tier 3 (Angel/Seed),Medium,Independent
8B925734,FinTech,2017,USA,Miami,Seed,1.89,26.2,0.96,0.34,4.3,24,0,24,Tier 3 (Angel/Seed),Medium,Closed
112BEF2F,HealthTech,2018,USA,San Francisco,Series C+,397.23,4609.72,728.28,19.85,19.9,1353,0,1353,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
1B4321E4,SpaceTech,2018,USA,Boston,Seed,4.03,34.18,2.76,0.51,6.6,32,0,32,Tier 3 (Angel/Seed),High,Independent
8DC32643,HealthTech,2022,USA,Boston,Series B,14.09,57.85,4.4,0.55,21.7,55,0,55,Corporate VC (e.g. Google Ventures),Medium,Acquired
509BD8D1,Web3/Crypto,2019,Singapore,Singapore,Series B,32.95,299.52,10.81,1.15,26.4,113,0,113,Tier 3 (Angel/Seed),Low,Independent
D4002661,Robotics,2021,Singapore,Singapore,Series A,5.28,60.14,2.42,0.21,17.0,14,0,14,Corporate VC (e.g. Google Ventures),High,Acquired
B7F239C8,Generative AI,2022,USA,San Francisco,Series B,20.21,135.68,6.09,1.57,12.1,88,20,68,Tier 3 (Angel/Seed),None,Closed
765C14D0,Autonomous Vehicles,2018,India,Bengaluru,Seed,1.66,27.37,3.41,0.23,5.0,18,11,7,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
4292A3D8,Generative AI,2020,Germany,Berlin,Series B,58.02,576.14,43.63,2.9,19.3,151,52,99,Tier 3 (Angel/Seed),Low,Independent
D3B200F7,SpaceTech,2013,USA,Boston,Seed,6.93,51.51,9.95,0.58,10.2,31,0,31,"Tier 1 (e.g. Sequoia, a16z)",None,Closed
DA4C1F2B,Web3/Crypto,2020,USA,Seattle,Seed,13.75,134.57,5.41,0.63,18.8,33,17,16,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
C42A8866,ClimateTech,2020,Israel,Jerusalem,Seed,6.06,64.16,2.24,0.84,6.4,45,0,45,Tier 3 (Angel/Seed),Medium,Acquired
B0C8FEDB,Autonomous Vehicles,2016,UK,London,Series B,23.02,268.93,11.61,1.41,15.2,85,25,60,Tier 3 (Angel/Seed),Low,Independent
EA7B0C93,HealthTech,2020,China,Hangzhou,Series A,2.95,46.59,3.55,0.56,4.5,44,0,44,Tier 2 (Mid-size VC),None,Closed
3D708C08,ClimateTech,2018,France,Paris,Seed,2.33,31.99,2.27,0.65,3.1,41,0,41,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
99F1B929,HealthTech,2016,China,Hangzhou,Seed,1.4,12.93,0.45,0.35,3.1,31,19,12,Tier 3 (Angel/Seed),Medium,Closed
64AC2081,ClimateTech,2021,India,Hyderabad,Series A,46.56,536.83,23.81,2.14,20.8,176,29,147,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
D899393B,ClimateTech,2015,USA,Austin,Seed,0.0,41.97,4.42,0.05,0.0,5,0,5,Bootstrapped,Medium,Independent
FCA03DFB,SpaceTech,2022,USA,Austin,Series A,11.92,47.75,1.94,0.39,24.3,29,0,29,Tier 3 (Angel/Seed),Low,Independent
EB34F93E,Generative AI,2018,India,Mumbai,Series A,11.16,77.67,6.69,0.78,12.7,43,0,43,Tier 2 (Mid-size VC),High,Independent
EC3C88E5,Cybersecurity,2024,China,Beijing,Pre-IPO,42.24,475.76,72.07,1.57,25.3,112,0,112,Tier 3 (Angel/Seed),None,Independent
B784CBBF,Autonomous Vehicles,2018,UK,Cambridge,Series A,3.49,32.47,1.27,0.26,9.7,14,5,9,Corporate VC (e.g. Google Ventures),Medium,Acquired
CDB7CAFB,Web3/Crypto,2019,China,Shanghai,Seed,1.97,25.71,1.05,0.35,4.4,28,21,7,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
E28CF4E1,Web3/Crypto,2022,USA,Miami,Series C+,49.12,572.93,32.52,3.64,13.1,196,145,51,Corporate VC (e.g. Google Ventures),Medium,Closed
E9C3B29B,Web3/Crypto,2019,India,Mumbai,Seed,3.3,27.9,1.31,0.24,9.7,23,14,9,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
23E09D6A,Robotics,2021,China,Hangzhou,Series A,7.16,47.8,3.37,0.51,11.7,46,0,46,Corporate VC (e.g. Google Ventures),Low,Independent
E5470340,Cybersecurity,2020,USA,San Francisco,Seed,3.54,47.69,5.3,0.44,6.6,27,0,27,Tier 3 (Angel/Seed),Low,IPO
5FCE6866,EdTech,2019,USA,Miami,Series A,13.24,150.88,9.23,0.78,15.0,52,0,52,Corporate VC (e.g. Google Ventures),High,Closed
4A01F1B5,Generative AI,2019,USA,San Francisco,Series A,36.02,383.2,14.27,2.0,17.2,157,0,157,Tier 3 (Angel/Seed),High,Independent
1C582808,HealthTech,2020,USA,Miami,Series C+,65.01,335.32,20.75,3.65,17.3,237,0,237,Tier 3 (Angel/Seed),High,Independent
BEAA2591,ClimateTech,2020,India,Delhi NCR,Series C+,85.99,816.01,76.37,5.91,14.3,350,88,262,Corporate VC (e.g. Google Ventures),High,Independent
E6005DAA,HealthTech,2017,USA,San Francisco,Series B,13.28,72.07,2.78,1.12,10.9,64,0,64,Tier 3 (Angel/Seed),High,Independent
600421B1,Generative AI,2021,UK,Oxford,Seed,0.86,18.01,1.67,0.12,3.9,12,4,8,Tier 2 (Mid-size VC),Medium,Acquired
377166CD,FinTech,2021,USA,Seattle,Series B,26.41,233.65,8.71,1.89,13.3,95,29,66,Tier 3 (Angel/Seed),High,Independent
A6B2BC2B,Generative AI,2018,USA,Miami,Series B,99.73,983.86,35.33,6.05,16.2,415,117,298,Tier 2 (Mid-size VC),High,Independent
275515C1,EdTech,2019,India,Delhi NCR,Seed,8.75,62.84,3.27,0.4,17.5,20,6,14,Tier 3 (Angel/Seed),High,Independent
CD9F8B0B,FinTech,2021,USA,Seattle,Series A,5.45,69.16,8.88,0.59,7.9,36,0,36,Corporate VC (e.g. Google Ventures),High,Acquired
3BF2DF55,Web3/Crypto,2019,China,Beijing,Series A,14.01,142.01,5.46,0.48,24.2,45,21,24,Tier 2 (Mid-size VC),Medium,Independent
